Class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
0,-0.510103223,1.987745082,-1.881599426,0.187217257,0.494402137,-1.120539865,-0.516221074,-2.404628325,-0.416096468,-2.365196596,-0.424471082,-0.74386014,-1.326005235,-1.672574873,0.904647509,0.913624143,2.209636952,1.614647272,-0.658649598,0.370152325,-1.020087495,1.067807243,0.05695151,-0.349870608,-0.452633776,-0.158132341,-0.018922788,0.110898452,1
0,-0.789031121,1.636954348,0.507166916,1.28228416,0.162435991,-0.548916442,0.279364096,0.455848897,-0.770956556,-1.040038085,-0.02862538,-0.911564655,-1.251404507,-0.83975717,1.857791616,0.014520937,1.809528152,0.600379881,0.154151385,-0.126845534,0.046443458,-0.026715619,-0.281366928,-0.087418689,0.440798404,-0.120740011,-0.214903137,-0.050551013,1
0,1.15887847,0.132038969,0.285747671,1.199053304,0.029132049,0.317057124,-0.089066466,0.186301396,0.138107112,0.064285696,0.774208606,0.816189312,-0.711183149,0.350753235,-0.710799953,-0.406013743,-0.075275003,-0.309484662,0.051713808,-0.218913882,-0.08253545,-0.045696538,-0.101869793,-0.302915467,0.661003497,-0.307262756,0.033419793,5.99E-05,1
0,-1.903719829,-0.027024982,1.617310305,-0.158651696,0.916054035,0.695330809,-0.356959802,1.067693764,-0.247004957,-1.334718101,0.065900547,0.384124092,-1.079646352,0.461415208,0.366490247,-1.331862642,1.375117081,-2.504367517,-1.956783031,-0.181913023,0.065474255,-0.050443893,-0.08840135,-0.618197657,0.087828232,0.289216238,-0.047027653,-0.15896152,1
0,-0.156191184,1.017210466,0.078055198,-0.568789666,0.85917864,-0.308643394,1.015404998,-0.206485359,0.104717562,0.321810476,0.964283128,0.434336481,-0.311147853,0.394542445,0.307474667,-0.611969369,-0.624966782,0.748475803,0.672686299,0.259549211,0.333233683,1.414733412,-0.246171637,0.727789305,-0.408000985,-0.477343886,0.434233233,0.119672358,1
0,1.135559904,-0.064119404,0.693742313,0.771101239,-0.484786809,0.07034957,-0.309218549,0.166291517,0.331673041,-0.088034344,1.327630047,1.346974703,-0.144433596,0.032525725,-0.871998126,-0.525635214,0.188383619,-0.593544351,0.042448914,-0.158814268,0.001571268,0.267381067,-0.042315002,0.286981985,0.45979958,0.438428334,-0.001406619,-0.001539943,1
0,1.065020068,-0.044048514,-0.214687329,0.275978118,0.499112391,0.873282037,-0.087673127,0.464620649,-0.22238909,0.027306837,2.216919918,0.273836285,-2.122247588,1.224687889,1.298048331,-1.164794323,0.912875607,-1.847076083,-1.374157501,-0.373481146,0.131929083,0.445082841,0.058493891,-0.813069735,0.231337019,0.640488525,-0.016247062,-0.028865228,1
0,-0.52819418,0.666910461,1.104179749,-2.161405182,0.343878322,-1.050890666,1.1993416,-0.440062059,1.359129536,-0.636661482,-0.223039488,-0.447194321,-1.534835588,0.082558456,1.319428872,-0.918749337,-0.331253491,-0.294296689,-0.478076361,0.118568264,-0.007174356,0.569472525,-0.278813286,0.040991237,-0.017982456,-0.829482125,0.18839258,-0.18277913,1
0,1.193526922,0.093630219,0.072761945,1.087468884,0.236075644,0.586198261,-0.122289605,0.23624062,0.225274789,0.075391863,0.269355111,0.467118235,-0.972849596,0.390500992,-0.636938515,-0.244834784,-0.23607783,-0.104798606,0.241677593,-0.225666635,-0.119201628,-0.164963127,-0.159957576,-0.825396232,0.715370343,-0.274554998,0.030580459,-0.005873453,1
0,0.004817452,1.488515645,-2.521041296,0.041654867,1.158651074,1.413948777,-2.081763066,-4.869657058,-0.412315236,-2.468492662,1.462075154,-0.004937171,-2.140312324,-1.11478994,1.126464003,0.649247817,2.485770471,0.94369955,-1.549849432,1.02222568,-2.331762663,1.461354094,0.128235456,-1.919110904,0.320882948,0.041932801,0.097972238,0.249948331,1
0,-1.87524046,-2.694755605,2.20625314,1.262142814,1.578818267,-1.781962928,-2.460066747,0.512987286,0.449558319,0.160161957,1.171859039,1.000027208,-0.057711011,-0.090426686,0.385578758,-0.451712522,0.399835408,0.49314618,2.163348053,0.894792077,0.27554817,0.164150814,0.601643082,0.619328456,-0.726918796,1.125020454,-0.050148444,0.089421027,1
0,1.227785356,-0.314139035,0.826843707,0.380663221,-0.756502824,0.336622692,-0.856949626,0.31628127,0.844158768,0.019298804,0.100202454,-5.11E-05,-1.20126424,0.103805868,0.163235318,0.835726417,-0.788191332,0.934247006,0.39533644,-0.150560587,0.068847056,0.277283189,-0.143661518,-0.471258235,0.357119064,0.646351057,-0.009952303,0.000354436,1
0,1.194763722,0.707396425,-0.364481044,1.297491936,0.308671852,-0.764100347,0.262655246,-0.130618155,-0.157922595,-0.737964307,0.416950558,0.191768763,0.338455288,-1.391033241,1.295495681,0.284283583,1.148923428,0.092323332,-0.98667256,-0.103009713,-0.035301863,0.026596871,-0.099079325,-0.047868803,0.63243608,-0.299091539,0.054462392,0.054986984,1
0,-1.251000534,0.688638525,-0.022921276,-0.20288262,2.024075072,-2.025388539,0.738621111,-0.145945019,-0.406789574,-2.109846652,-0.265328975,-1.212894188,-1.078405805,-2.419444754,0.932200707,0.804806712,1.773022452,1.617706807,-0.649804302,0.166008674,0.150013687,0.189903851,-0.54870994,-0.349665835,1.081730854,0.030589866,0.007516135,0.122730558,1
0,1.293053468,0.457969173,-1.940450108,0.173148862,2.609569767,3.014117069,-0.269414758,0.754420441,-0.221009097,-0.62079986,0.348748433,-0.296104948,-0.118735703,-1.192582007,1.278393499,0.923267817,0.39537938,1.039037697,-0.252923896,0.025020076,-0.121125632,-0.427753296,-0.159335695,0.857134711,0.850054899,-0.311685063,0.037536213,0.05061751,1
0,1.846279575,-0.386458323,-1.553797255,-0.119664019,0.910296727,1.368086627,-0.367574096,0.527658322,0.682631326,-0.080461599,1.731367869,0.62989052,-1.515989634,1.074766138,1.438642405,-1.287186437,0.505727513,-1.184889955,-1.459394257,-0.44426672,0.423770034,1.415109731,0.153249117,-0.59830297,-0.048253588,-0.342252976,0.062119217,-0.074208155,1
0,-1.410700193,0.966665265,2.107062187,-2.208924808,-0.374545543,0.289245218,-0.603322016,-2.732568545,1.26725727,-1.262112156,0.855785606,1.02513112,-0.571867437,-0.221893486,0.009460688,-0.019077284,-0.814769864,0.855963336,0.237319043,0.943327357,-1.368427244,0.708586036,-0.254874461,-0.018567274,0.512700738,-0.822879036,0.089603504,-0.224681043,1
0,-2.001909249,-1.158524322,0.644012253,-0.869832116,3.155482986,-1.330820046,-0.189718525,0.193458856,-0.451058634,-0.76438287,0.09254937,0.271498712,-0.670433432,0.672361439,-0.661904025,-0.145545879,-0.648760781,0.315774386,0.824553253,0.453008817,0.02027018,-0.592942216,-0.13240722,0.083109599,0.970958305,0.031837557,-0.109977436,0.067245921,1
0,-0.173546878,0.791367308,-0.036198128,-1.590658409,1.197064284,-0.766526889,1.209997212,-0.144207138,-0.363580342,-0.850704503,0.711089852,1.004128416,0.419739839,0.403055361,-1.23624795,0.38966344,-1.387065763,0.407434272,-1.307890972,-0.278926783,0.452427686,1.310048708,-0.198908334,0.803243077,-0.473880938,-0.532631554,0.190675772,0.2263208,1
1,-4.617217204,1.695693653,-3.114372201,4.328198553,-1.873256991,-0.989908136,-4.577264627,0.472216158,0.472016953,-5.576022636,4.802322761,-10.83316447,0.104303876,-9.405423062,-0.807477869,-7.552342204,-9.80256179,-4.120628835,1.74050729,-0.039045934,0.481829697,0.146023056,0.117038528,-0.217564599,-0.138776044,-0.424452881,-1.002041426,0.890780288,1.1
1,-5.267759743,2.506718959,-5.290924818,4.886134198,-3.343188411,-1.100085485,-5.810509186,1.726343355,-0.74927716,-4.834827995,3.54601225,-7.751285478,-1.195693945,-10.01850245,0.296396122,-7.477161727,-9.785800262,-4.243977148,2.681126782,-0.28604327,0.764265625,0.473261684,0.548481723,-0.156850052,-0.710186945,-0.366422677,-1.48676592,0.677664105,1.1
1,-4.280583832,1.421100007,-3.908228843,2.94294608,-0.076205336,-2.002526,-2.874154733,-0.856005441,0.96367423,-3.235438957,3.341801927,-7.562860429,-1.847443427,-11.57142343,-1.481555842,-6.180918699,-9.285185983,-3.921722141,0.68551086,-0.19896278,-0.140061995,-0.90772022,-0.680107949,-0.349169893,0.056275892,-1.149922669,-1.80988612,0.723051433,1.1
0,-1.318349636,0.779581613,1.846010445,-0.515700748,1.122318496,1.494989664,0.669704603,0.143931101,-0.121991011,0.465629589,2.265671596,0.14751486,-1.363656378,0.15812174,1.426011941,-1.158880352,0.479180209,-1.73239821,-1.108176782,-0.02200373,-0.089865732,0.054672787,-0.091561493,-1.053412469,-0.179929783,0.233446665,-0.570145366,-0.312423906,1.12
1,1.296230804,0.417447288,0.193963068,0.901644195,0.130531367,-0.371634021,0.158125824,-0.202668657,-0.079511756,-0.045088248,-0.876737592,0.687487636,1.574717703,-0.00779123,0.948315692,0.377153837,-0.868182736,-0.067135112,-0.064492966,-0.02955935,-0.11211351,-0.220002032,-0.121021884,-0.440454448,0.671540041,-0.413518434,0.032838041,0.020600197,1.18
1,-3.859880787,2.632881312,-5.26426531,3.446113147,-0.675231057,-1.904959454,-3.291040869,-0.985766041,-1.168114167,-3.93629417,4.256564487,-6.600654481,0.005626376,-9.958530919,2.471357904,-5.70014142,-6.388092738,-1.838159301,2.993173507,-0.178626358,1.664119015,0.785075272,0.068412486,0.778960916,-0.86316592,-0.006809614,-1.06573404,1.773326446,1.18
1,0.908636658,2.849024015,-5.647342963,6.009414778,0.216656395,-2.397014424,-1.819307886,0.338526988,-2.819882773,-4.063098108,2.941190093,-6.151362191,-1.989528535,-9.150951006,-0.604289999,-1.9522904,-2.892555332,-0.912057961,-1.563739967,0.241921295,0.407260461,-0.397434853,-0.080005853,-0.168596545,0.465058498,0.210509756,0.648704799,0.36022433,1.18
0,2.041605958,-0.26917547,-0.827935702,-0.069363969,0.185350561,0.522874894,-0.571927382,0.156899764,0.86334185,0.018049891,0.182713999,1.194002185,1.046918637,0.009302512,0.307068669,0.818741883,-1.350394013,0.671692857,0.496837892,-0.107599927,-0.154037567,-0.351836657,0.263955902,-0.324881062,-0.291975442,-0.607461934,0.02886334,-0.042816573,1.18
0,1.980001485,-0.150464268,-0.82615634,0.441405803,-0.441968178,-1.233777975,0.030996449,-0.171881696,0.381882122,0.268458296,1.305691511,0.826435013,-1.034937216,0.687906054,-0.601294265,-0.030329478,-0.281554706,-0.445992152,0.229491716,-0.291282454,-0.211329136,-0.557501083,0.408902169,0.523681533,-0.434528453,0.14663252,-0.079701523,-0.066451072,1.29
0,1.194410189,0.255646195,0.163752445,0.449025312,0.042952319,-0.087782187,-0.094683676,0.097207415,-0.223964235,-0.160251674,1.577458406,0.955251892,0.282155297,-0.102955354,0.658059423,0.473427802,-0.103034988,-0.158289718,-0.143940408,-0.085176922,-0.228999986,-0.654860498,0.105002872,-0.345577309,0.160690978,0.126736479,-0.010069757,0.0140365,1.29
0,1.354002352,-1.215053709,1.15636501,-0.550225163,-1.476088836,1.071820302,-1.78386113,0.524464336,0.751552847,0.475809883,-0.753315242,-0.562639553,-1.317286231,-0.97846002,-1.829163573,1.162985071,0.300523113,-0.311087781,1.728815904,-0.020382709,0.096029249,0.545376204,-0.228338284,-0.807483371,0.55727163,0.014726528,0.071948713,0.001592825,1.4
0,-0.952043888,1.140161698,1.498120929,-1.165678899,-0.61085483,-1.292570229,0.326627115,0.312829419,-0.323589917,-0.974658529,-0.209005229,0.633073825,0.768884397,0.130406259,0.358851297,0.58950613,-0.430917896,-0.51210316,-0.818862058,-0.047647357,-0.012329534,-0.073422493,0.00613159,0.765865097,-0.337743718,0.698817611,0.139402215,0.117345729,1.43
0,-1.675867631,1.817899269,-0.249248313,-0.955837479,-0.607076784,-0.418740898,-0.592738377,1.262591238,0.339542508,-1.081245053,0.501994422,0.698325999,-0.35903138,-0.596349744,-0.222037474,1.112056807,0.450087771,1.002281153,-0.051508687,-0.132612564,-0.165410166,-0.607540031,0.050749686,-0.552897037,-0.111381924,-0.289257297,-0.427935991,-0.260153873,1.46
0,-0.598879528,1.10774496,1.495769826,-0.555238187,0.154815058,-1.029056478,0.82463378,-0.183713593,-0.406393896,-0.435616772,-0.205052963,0.746116944,1.3882287,-0.237374379,0.297850531,0.415303142,-0.740725126,-0.653042803,-0.693493201,0.070852812,-0.21224267,-0.567920102,-0.044292715,0.41403083,-0.062690691,0.048028692,0.09080265,0.078560782,1.5
0,-0.871948608,1.160104511,-3.017648451,-1.509146434,2.683446428,2.930540386,-0.315208405,1.197402059,0.017252403,-0.34948552,0.028758195,-0.123837198,-0.177384071,-0.517796109,0.682013824,0.550700998,0.337311087,0.297832292,-0.868318472,-0.514019754,0.349747835,0.767183739,0.229014484,0.654365096,-0.618161733,0.445060758,-1.123070293,-0.387512041,1.5
0,-0.440920047,0.341419958,0.542399587,3.649289425,3.516610964,5.007847632,-0.518049319,1.077591609,-1.490640806,1.520669274,-0.776160745,-0.620440963,-0.242437317,-0.200915334,-0.193828818,-0.921949349,0.447688549,-0.095171749,1.397863439,0.4517448,0.15536144,0.65400289,-0.221172365,0.743989672,-0.072408366,0.585236498,0.026121556,-0.063220896,1.51
1,1.081233775,0.416413936,0.862918741,2.520862807,-0.0050205,0.563341023,-0.123372252,0.223121853,-0.67359755,0.64454973,1.120505177,1.237773313,0.342362114,0.038371979,-1.194503088,0.085406344,-0.219143226,-0.694259215,-0.655269928,-0.165248777,-0.159387124,-0.305154013,0.053619736,0.011761444,0.375145782,-0.106298753,0.021008265,0.010559208,1.52
1,-7.896886153,5.381019523,-8.451161615,7.963928087,-7.86241943,-2.376819975,-11.94972346,5.051355673,-6.912076009,-11.58974831,6.645200726,-13.5420956,0.888247919,-12.62331605,1.002755196,-12.43227914,-23.24159715,-8.495298938,3.453942555,0.645974322,2.557943956,0.926277883,0.03279494,0.638072586,0.361887214,0.44457652,1.101923148,0.205958013,1.52
1,1.261324237,2.726800289,-5.435018912,5.342759009,1.447043018,-1.442584085,-0.898701854,0.123061978,-2.748495905,-3.202436122,1.991360635,-3.986416216,0.577206842,-8.485794506,-0.794782275,-0.666134267,-1.372629384,-0.104312956,-1.466910553,0.313331635,0.209086136,-0.425937611,-0.154439526,-0.018819504,0.632233951,0.192921615,0.468180887,0.280486471,1.59
1,1.261324237,2.726800289,-5.435018912,5.342759009,1.447043018,-1.442584085,-0.898701854,0.123061978,-2.748495905,-3.202436122,1.991360635,-3.986416216,0.577206842,-8.485794506,-0.794782275,-0.666134267,-1.372629384,-0.104312956,-1.466910553,0.313331635,0.209086136,-0.425937611,-0.154439526,-0.018819504,0.632233951,0.192921615,0.468180887,0.280486471,1.59
1,-16.30865006,11.61480054,-19.7393863,10.46386628,-12.59914566,-1.202393318,-23.38050782,-5.781133005,-7.811022382,-16.30353766,5.573625273,-13.63521612,-0.483236244,-7.352792243,-2.392684189,-8.728142394,-17.59885355,-7.455956329,0.169740706,2.106033871,-4.884982624,1.140910436,1.392952631,0.348996605,-2.167509751,-0.798753538,-2.942775073,-0.462679619,1.63
1,-17.51890913,12.57211785,-19.03853832,11.19089466,-13.55472071,-0.411923613,-23.18939651,-5.301412218,-8.630390306,-16.25561175,5.70211148,-13.81240409,-0.306815323,-7.013607372,-1.182290354,-9.360179193,-16.66836938,-7.147467777,2.162098646,2.52851233,-4.969477722,0.976124822,1.841247934,0.334417748,-0.720128461,-0.232603423,-3.021992473,-0.478158235,1.63
1,0.340390791,2.015233463,-2.777329561,3.812024131,-0.461729072,-1.152021971,-2.001958668,0.548681057,-2.344041663,-3.076698585,3.55473755,-3.9696893,-0.932183689,-5.876067321,-0.06673945,-1.495280775,-4.424757174,-0.619323237,-0.231198386,0.326772803,0.299768816,-0.583282924,-0.18769605,-0.329255753,0.732328138,0.058079714,0.553143343,0.318832446,1.75
0,-1.928079363,3.463352527,-3.717374367,1.516122345,-0.518795839,-2.024266678,-0.708464631,1.579967829,-0.240945161,-0.247509352,2.112755013,0.743825346,-0.176787132,-2.412406149,0.317389244,1.358158739,3.279778342,2.013788697,-0.362773164,0.240271566,-0.059385152,-0.195613848,0.281490729,0.170810281,-0.2016535,-0.411674092,0.182716823,0.009320301,1.75
0,-0.417832956,1.204661002,0.033761987,-0.725504104,0.460554645,-1.08846082,0.992207954,-0.199190246,0.284021791,0.197640313,-0.937939784,0.345030644,0.478118518,-0.124507219,-0.409178325,-0.113434404,-0.504897203,-0.786806604,-0.090691781,0.251845418,-0.325003927,-0.608151583,0.070755168,-0.113022886,-0.350029874,0.155043425,0.454337651,0.233767003,1.78
0,0.149842904,0.999016896,-0.492875857,-0.570743291,1.187837031,-0.187374295,0.678043292,0.06479833,1.214040324,-0.995792511,1.246560111,-2.81491479,0.340114618,0.843052373,-1.493485841,0.718375311,0.725974231,0.890338883,0.070900403,-0.084502301,-0.492494352,-1.115690877,0.039358775,-0.109316431,-0.447213199,0.094182917,0.183166744,0.05925004,1.78
0,2.052973695,0.105402659,-1.804611016,0.231409826,0.624421496,-0.385147968,0.081521397,-0.074881179,0.242956931,-0.211142941,0.879267039,0.778480657,0.108320693,-0.680858,-0.48202981,0.595539815,0.110760365,0.274813055,0.453417021,-0.130327826,-0.331486038,-0.880404898,0.289843049,0.187886219,-0.246130848,0.172285554,-0.066404079,-0.043462674,1.78
1,-2.986465508,-0.000891229,0.60588683,0.338337781,0.685448451,-1.581954437,0.504206377,-0.233402618,0.636767743,1.010291022,0.004517968,0.044396639,0.420853062,-0.931614225,1.147973683,0.483063094,-0.15247083,-0.285666259,0.072549849,-0.764274258,-0.875146364,-0.509848661,1.313917904,0.355064731,0.448551563,0.19348978,1.214587687,-0.013922897,1.79
0,1.355302527,0.358889502,-0.268381347,0.358998975,0.362184848,-0.258191291,0.09608143,-0.146990363,0.040951546,-0.297595022,-1.219769605,0.080252663,1.048960676,-0.48648558,1.132923992,0.859725652,-0.547255489,0.086690154,0.325361598,0.001642451,-0.373009601,-1.040427906,-0.050654023,-1.041187612,0.422490543,0.179297335,-0.021131181,0.017866494,1.79
0,1.237227788,0.255509339,0.649096804,0.698339437,-0.644362752,-1.18137178,0.065587877,-0.223778858,0.03008327,-0.064743673,0.068203988,0.451022134,0.208589924,0.268714404,1.013339378,0.209748565,-0.30133215,-0.642974686,-0.241816748,-0.107020235,-0.236512377,-0.688234498,0.177484705,0.705068311,0.172159209,0.07449005,-0.028949563,0.022228374,1.79
0,1.233248636,0.353919988,0.439900852,0.771262874,-0.541970056,-1.262789368,0.085080028,-0.217469663,0.029477802,-0.27940154,0.203548304,0.274666059,0.041299919,-0.242574885,1.084118607,0.389492736,0.120462873,-0.389839658,-0.320345477,-0.0994781,-0.267647785,-0.780366944,0.171155559,0.668004891,0.168297213,0.074637057,-0.023480449,0.033853749,1.79
0,2.012623664,-0.120302081,-1.011118173,0.325322083,-0.158472184,-0.949689928,0.063132351,-0.176636094,0.321407206,0.250938488,0.98917249,0.996642394,-0.340418257,0.537992417,-0.633968771,0.078268733,-0.487588215,-0.367443178,0.40256323,-0.235803165,-0.234929926,-0.594305553,0.342943454,0.069152678,-0.35120145,0.173710516,-0.076411929,-0.069821932,1.79
0,2.044443318,0.07024838,-1.817449743,0.225333773,0.62831655,-0.303664542,0.042430502,-0.028084875,0.296303417,-0.209100954,0.860646675,0.604887818,-0.252455077,-0.604392612,-0.394670132,0.556368148,0.184382347,0.232769628,0.387301089,-0.159252592,-0.33030469,-0.887778754,0.299758055,0.118542877,-0.27213555,0.179164589,-0.065587138,-0.044880714,1.79
0,-2.215098774,2.670865406,-2.080497873,-1.928498789,1.205495573,-0.802625378,1.539547068,-0.127123779,1.375345103,2.77496723,0.360594022,-0.045962393,-0.928368437,0.144391504,-0.53340339,-0.530437317,-1.0500152,0.263743084,0.177085467,1.07266745,-0.17543925,0.757843664,-0.26717973,0.089313953,0.066444401,-0.050600766,-0.1378635,-0.783306921,1.85
0,-0.129082792,0.873083251,0.210983098,-0.492149024,-0.056747659,-0.218510887,-0.213536504,0.347956575,0.827128518,-0.752074768,-0.823456244,0.286646026,0.966042104,-1.75396167,0.29071823,1.110001269,0.019441408,0.697652825,-0.784140591,-0.002167841,0.085277726,0.515517785,0.280343034,0.592620686,-1.516824643,0.102971499,0.030546207,-0.019754561,1.86
0,1.345137625,-0.287263387,-0.515058648,-1.855017473,0.193097567,0.018421113,-0.140862936,0.057198674,0.972138493,-0.872083376,0.633874124,0.898091714,0.033889509,0.544031901,1.276879402,-0.198430933,-0.573781969,0.134826176,1.248842473,-0.073632745,-0.19985924,-0.476161345,-0.11398986,-1.321896243,0.507309104,-0.026578701,0.001292059,-0.01456881,1.88
0,-1.805873978,2.132127648,-1.271206382,-0.385644177,-0.39696569,-0.988812068,-0.276885187,1.392421192,-0.090848142,-1.098845247,0.378529934,0.201476417,-1.635094316,-0.515482667,-1.461148066,0.563627144,1.556111,0.969367899,-0.129171718,-0.140886306,0.135807534,0.395990376,-0.096868372,-0.101063736,-0.118017877,0.582776243,0.205819608,0.182720565,1.89
0,-0.366930502,1.031006247,0.047994143,-0.850926188,0.706168984,-0.552512714,0.891086339,-0.079371352,-0.129432184,0.152886267,0.684267868,1.137678687,0.713834539,0.043170113,-1.086656282,0.073390907,-0.780238518,-0.34822957,0.228619218,0.130473212,-0.231137894,-0.458477358,0.0499725,-0.387020817,-0.420310356,0.136380054,0.218086014,0.155924062,1.98
0,-0.571338033,1.040099265,0.563989413,-0.601335839,1.048399608,-0.00695815,0.878641804,0.195530494,-0.637509846,-1.019872667,0.515858879,-0.84105344,-2.161127633,-0.313892838,-0.175593736,0.380145781,0.499981006,0.650526156,0.890415442,-0.060918928,-0.342060234,-1.120357981,-0.318264241,0.151404941,0.385290216,0.386041714,-0.035607896,0.057877503,1.98
0,1.216481207,0.481945003,0.438229241,0.838736254,-0.031805726,-0.534867002,-0.023666113,-0.195950221,1.180086477,-0.723376358,1.253077921,-1.717417729,2.72853554,0.999879399,0.511617954,0.115485397,0.954941481,-0.582933369,-0.765982144,-0.098834613,-0.400225505,-0.829609789,0.15986159,-0.002932201,0.14995507,0.08254249,-0.027589625,0.022926319,1.98
0,1.21210987,0.239603637,0.258784151,0.65257004,-0.266168764,-0.624519689,-0.052438324,-0.01363816,0.166359627,-0.300189538,3.86E-05,-0.163185053,-0.702593222,-0.078280267,1.445614868,0.228763858,0.324990601,-0.636543687,-0.550664682,-0.170337871,-0.270318941,-0.790075597,0.169593573,0.009050075,0.112464422,0.127144117,-0.012567134,0.025492397,1.98
0,2.052347871,-0.135784997,-1.249692059,0.191709949,0.119222876,-0.623687328,0.051546429,-0.140486991,0.359687679,0.251544755,0.480828449,0.811280525,-0.235987712,0.502952752,-0.592834431,0.244089802,-0.694796495,-0.182255569,0.617022695,-0.216668747,-0.272188618,-0.698855084,0.27235032,-0.500841827,-0.275141253,0.208975503,-0.077163249,-0.075551719,1.98
0,2.052246827,-0.145767512,-1.252557061,0.193048925,0.106925492,-0.626965704,0.042197816,-0.132658735,0.380551674,0.255591868,0.457329651,0.737996688,-0.373781124,0.53037535,-0.577716131,0.250553411,-0.686922374,-0.165349973,0.61795302,-0.225497242,-0.273772908,-0.710140049,0.274004248,-0.504614491,-0.279803568,0.209437259,-0.078064038,-0.075847655,1.98
0,-0.945817823,0.587822614,0.269100354,-0.961882148,1.632212669,-0.882582156,0.811992944,-0.035403301,-0.575160981,-1.052234347,1.079147744,0.694348706,0.081070056,-0.839097423,-1.238738841,0.607269375,-0.008293665,0.185985451,-0.35237891,-0.083415146,-0.196142194,-0.714782697,-0.048817723,0.676964767,-0.257078145,0.019007162,-0.102112366,0.228417205,1.98
1,-3.003459422,2.09615031,-0.487030348,3.06945316,-1.774328684,0.25180421,-4.328776495,-2.425478144,-0.985222034,-3.995210734,1.880601553,-2.325179128,0.636458663,-5.417499345,-0.262909465,-3.818085664,-3.700707026,-1.991412078,0.779950535,0.692537381,0.163966694,1.245648321,-0.26924134,0.537102119,-0.220756683,-0.059554773,0.460709677,-0.033550607,2
1,0.753356012,2.284987953,-5.164492004,3.831111999,-0.073622492,-1.316595946,-1.855495444,0.831079099,-1.567514145,-3.224559148,3.36955825,-3.468545258,-1.383571068,-6.020578971,0.309601855,-2.61776696,-1.310752382,0.40965991,2.362290776,0.28579226,0.382006846,0.033958045,0.18769685,0.358433466,-0.488933827,-0.258802387,0.296145453,-0.047173666,2
1,-1.172182919,1.66171287,-3.049637019,2.555058434,3.669034614,-3.162998372,-5.985640116,-2.179935239,-1.120292277,-3.07555831,0.997448763,-3.191914768,-1.514856776,-4.267296067,-0.159553975,-2.916462628,-2.819906111,-1.417230801,0.325194943,0.548106363,-0.812097797,-0.295360726,-5.988806443,0.714380801,-1.600023592,-0.634782934,0.822713228,0.494375178,2
1,0.754315926,2.379821852,-5.137274493,3.818391722,0.043202652,-1.285451374,-1.766683621,0.756710662,-1.765722098,-3.263006726,3.592796832,-2.772348806,-0.074533654,-6.281093649,0.165978009,-2.679171246,-1.385556529,0.249056749,2.353452693,0.369662962,0.397057601,0.141165218,0.171984535,0.394273776,-0.444641837,-0.263189064,0.30470295,-0.044362275,2
0,1.929219423,-0.563705044,0.172059593,0.299309323,-0.890404169,0.331376101,-1.239048655,0.356811556,1.1196215,0.259901946,0.889279502,0.587423123,-0.309999269,0.036665082,0.919572414,1.204566728,-1.127086463,1.007010676,-0.51052594,-0.189931744,0.294062642,0.869051358,0.299195781,0.710911404,-0.594129558,0.256732758,0.009401123,-0.035280991,2.1
0,-0.908524149,1.174392258,2.725455207,1.483079677,0.167573925,0.13988438,0.617464618,0.248485452,-1.218386127,-0.118864266,0.855707436,0.816295474,0.012909452,-0.170255274,-1.893274576,0.646532189,-0.687520283,-0.21540187,-0.861337667,-0.129513168,-0.241247276,-0.72812645,-0.156214488,0.487035507,0.213212316,-0.390418815,0.031915754,0.065222594,2.11
0,-0.547991279,0.693388125,2.434498936,-0.202002897,0.059862137,-0.024762311,0.3370257,-0.041218679,1.427587267,-0.94116628,1.882393095,-2.495972212,0.377978013,1.691930577,0.070129683,-0.10712748,0.201474187,1.043933218,0.735336824,-0.013473039,-0.260115626,-0.37919805,-0.28620593,-0.117801124,0.168264486,-0.743511172,-0.087927938,-0.158176224,2.12
1,1.89403629,1.905806043,-3.515730077,4.508913151,2.044466245,-1.420467618,1.057480446,-0.281157348,-1.832603814,-0.628463195,2.220794914,-0.741087888,-0.763719378,-4.942612416,-1.37829062,2.244215779,3.702065291,2.256811532,-1.950060332,-0.160163479,-0.144713036,-0.310108279,-0.101530027,-0.414960172,0.37659685,0.150777699,-0.013711578,0.048083659,2.22
1,-4.517343753,2.500223904,-4.013927537,1.189451634,-2.486860636,-1.413475533,-4.245706623,1.265086948,1.16882779,-4.513906605,3.69471124,-6.110443233,-0.110521636,-4.184555281,-0.931034634,-1.614718326,-3.353180182,0.236762037,0.003896022,-1.05616226,1.326944222,0.102998961,0.508166904,-0.278017536,0.139721095,0.064610025,-0.972358289,0.351359561,2.27
1,-19.64185673,14.70633467,-22.80123769,12.11467184,-14.89811253,0.840777704,-28.01129291,-11.91963882,-8.9609217,-18.91324333,4.971248707,-12.68630752,-1.071443113,-7.38337004,-2.992430299,-8.58230865,-13.80656813,-6.000358798,1.422631613,3.834649048,-8.228874098,3.31817777,2.585212346,0.195008569,-1.19480304,0.03842294,-4.126746252,-0.645329219,2.28
1,-25.82598215,19.16723901,-25.39022931,11.12543471,-16.68264392,3.93369943,-37.06031146,-28.75979893,-11.12662352,-23.22825484,3.78597705,-10.52249401,-2.657496364,-3.792795436,-4.498944677,-6.557873102,-12.8672448,-5.804590475,-1.254465345,7.907378127,-16.92201578,5.703684008,3.510018841,0.054330227,-0.671983312,-0.209431359,-4.950021864,-0.448412771,2.28
